mmp_ID	DB	assembly_accession	bioproject_accession	biosample_accession	genbank_accession	NCBI_refseq_accession	analysis_project_type	sequencing_depth	publication_pmid	ref_biomaterial	tRNAs	rRNA5S	rRNA16S	rRNA23S	GC	contigs	Assembly_length	N50	genomes	markers	marker_sets	zero	one	two	three	four	fivepluss	Completeness	Contamination	Strain_heterogeneity
MMP09214869	MarDB	GCA_003646055.1	PRJNA362212	SAMN09214869	QNDZ01000000	missing	missing	56.3104693140794x	missing	missing	1	1	1	0	41.43616605	277	1866734	8144	2993	147	91	23	121	3	0	0	0	79.81	1.75	33.33
MMP09214870	MarDB	GCA_003650255.1	PRJNA362212	SAMN09214870	QMOP01000000	missing	missing	56.3303964757709x	missing	missing	1	0	0	0	33.38757366	227	1414077	7407	2993	143	89	30	112	1	0	0	0	68.91	0.56	0
MMP09214871	MarDB	GCA_003648245.1	PRJNA362212	SAMN09214871	QMOO01000000	missing	missing	49.8407079646018x	missing	missing	1	0	0	0	35.90640496	226	1355371	7678	5449	102	56	11	79	12	0	0	0	82.74	5.93	8.33
MMP09214887	MarDB	GCA_003644785.1	PRJNA362212	SAMN09214887	QNDH01000000	missing	missing	37.5187637969095x	missing	missing	1	0	0	0	42.64877526	453	2265296	5265	2993	147	91	30	115	2	0	0	0	76.12	1.2	50
MMP09214905	MarDB	GCA_003645615.1	PRJNA362212	SAMN09214905	QNBE01000000	missing	missing	39.9462365591398x	missing	missing	1	1	0	1	51.27353744	186	2229852	16974	2993	147	91	12	132	3	0	0	0	89.01	1.75	33.33
MMP09214855	MarDB	GCA_003648965.1	PRJNA362212	SAMN09214855	QMQK01000000	missing	missing	104.464601769912x	missing	missing	1	1	1	8	62.38180761	226	1101911	4881	5443	105	59	30	74	1	0	0	0	65.02	0.15	100
MMP09214856	MarDB	GCA_003663355.1	PRJNA362212	SAMN09214856	QMZV01000000	missing	missing	85.6447368421053x	missing	missing	1	0	1	0	30.1342873	76	751672	11822	207	149	107	22	125	2	0	0	0	80.37	1.87	0
MMP09214857	MarDB	GCA_003663345.1	PRJNA362212	SAMN09214857	QMZU01000000	missing	missing	37.0382513661202x	missing	missing	2	1	0	0	45.38133785	183	951466	5633	207	149	107	39	110	0	0	0	0	64.95	0	0
MMP09214858	MarDB	GCA_003648845.1	PRJNA362212	SAMN09214858	QMQA01000000	missing	missing	39.0411311053985x	missing	missing	2	0	0	0	40.34678019	389	1881134	5230	5443	105	59	12	83	10	0	0	0	81.02	5.32	0
MMP09214881	MarDB	GCA_003663165.1	PRJNA362212	SAMN09214881	QMZL01000000	missing	missing	54.0628019323672x	missing	missing	1	0	0	0	35.03319321	207	873974	4350	45	299	202	106	191	2	0	0	0	59.51	0.58	50
MMP09214859	MarDB	GCA_003648725.1	PRJNA362212	SAMN09214859	QMPW01000000	missing	missing	36.0740740740741x	missing	missing	1	0	0	0	43.98889636	405	1861372	4707	2258	188	117	86	101	1	0	0	0	54.55	0.28	0
MMP09214860	MarDB	GCA_003662715.1	PRJNA362212	SAMN09214860	QMYO01000000	missing	missing	39.4230019493177x	missing	missing	1	0	0	1	41.5651456	513	2560388	5434	207	149	107	45	104	0	0	0	0	75.68	0	0
MMP09214861	MarDB	GCA_003662585.1	PRJNA362212	SAMN09214861	QMYI01000000	missing	missing	55.0691244239631x	missing	missing	1	0	1	1	57.66766237	217	1005652	4804	207	149	107	55	90	4	0	0	0	62.81	3.74	50
MMP09214862	MarDB	GCA_003662505.1	PRJNA362212	SAMN09214862	QMYE01000000	missing	missing	56.7589743589744x	missing	missing	1	0	0	1	47.00530296	195	796725	4119	207	149	107	39	109	1	0	0	0	71.12	0.93	100
MMP09214863	MarDB	GCA_003662305.1	PRJNA362212	SAMN09214863	QM U01000000	missing	missing	34.9942528735632x	missing	missing	1	0	0	0	50.85757092	174	1116001	8164	207	149	107	16	133	0	0	0	0	86.45	0	0
MMP09214864	MarDB	GCA_003662275.1	PRJNA362212	SAMN09214864	QM T01000000	missing	missing	49.0268456375839x	missing	missing	1	0	0	0	42.21461106	149	1039993	9055	207	145	103	28	108	9	0	0	0	77.67	6.63	44.44
MMP09214865	MarDB	GCA_003662205.1	PRJNA362212	SAMN09214865	QM Q01000000	missing	missing	36.2200956937799x	missing	missing	1	0	0	0	62.89436915	209	1502241	8740	207	149	107	31	114	4	0	0	0	75.86	1.32	0
MMP09214866	MarDB	GCA_003662185.1	PRJNA362212	SAMN09214866	QM O01000000	missing	missing	83.421686746988x	missing	missing	1	0	0	0	52.22116192	249	964090	3843	207	149	107	68	75	6	0	0	0	50.87	5.14	100
MMP09214867	MarDB	GCA_003662155.1	PRJNA362212	SAMN09214867	QM N01000000	missing	missing	134.238341968912x	missing	missing	1	0	0	0	44.80858361	193	784285	4013	207	149	107	64	84	1	0	0	0	56.18	0.93	0
MMP09214880	MarDB	GCA_003661425.1	PRJNA362212	SAMN09214880	QMWD01000000	missing	missing	79.9678899082569x	missing	missing	1	1	0	0	38.49823778	218	985975	4521	148	188	125	53	129	6	0	0	0	71.2	4	50
MMP09214886	MarDB	GCA_003661365.1	PRJNA362212	SAMN09214886	QMVZ01000000	missing	missing	45.4039215686275x	missing	missing	1	1	1	0	43.56439118	255	1823627	8833	207	149	107	36	109	4	0	0	0	77.75	2.8	25
MMP09214888	MarDB	GCA_003644665.1	PRJNA362212	SAMN09214888	QNCY01000000	missing	missing	39.7058823529412x	missing	missing	1	0	0	0	59.28878523	340	1321373	3739	2993	147	91	59	86	2	0	0	0	50.85	1.2	50
MMP09214889	MarDB	GCA_003644635.1	PRJNA362212	SAMN09214889	QNC 01000000	missing	missing	32.9670658682635x	missing	missing	2	0	0	0	56.8834284	334	1263215	3672	2993	147	91	63	78	6	0	0	0	52.87	5.49	50
MMP09214890	MarDB	GCA_003645825.1	PRJNA362212	SAMN09214890	QNCQ01000000	missing	missing	41.4371428571429x	missing	missing	1	0	0	0	39.92625649	350	2127645	6724	2993	147	91	20	126	1	0	0	0	82.42	0.1	100
MMP09214891	MarDB	GCA_003660975.1	PRJNA362212	SAMN09214891	QMVG01000000	missing	missing	130.592307692308x	missing	missing	1	1	1	1	43.48473433	130	1333875	46108	207	149	107	17	132	0	0	0	0	85.05	0	0
MMP09214893	MarDB	GCA_003644465.1	PRJNA362212	SAMN09214893	QNCK01000000	missing	missing	62.4936708860759x	missing	missing	1	0	0	0	35.26401818	237	1031482	4385	2921	152	93	49	102	1	0	0	0	54.84	0.1	100
MMP09214894	MarDB	GCA_003645785.1	PRJNA362212	SAMN09214894	QNCJ01000000	missing	missing	320.334821428571x	missing	missing	1	0	1	0	34.31873415	224	970671	4309	2921	152	93	75	69	8	0	0	0	51.02	3.18	87.5
MMP09214895	MarDB	GCA_003644455.1	PRJNA362212	SAMN09214895	QNCI01000000	missing	missing	41.4304932735426x	missing	missing	1	0	1	0	40.27958637	223	1044400	4879	2921	152	93	40	105	7	0	0	0	65.93	6.01	28.57
MMP09214896	MarDB	GCA_003644445.1	PRJNA362212	SAMN09214896	QNCG01000000	missing	missing	67.0512820512821x	missing	missing	2	1	1	1	35.42913673	117	1201878	15611	2921	152	93	20	130	2	0	0	0	81.18	1.25	0
MMP09214903	MarDB	GCA_003650585.1	PRJNA362212	SAMN09214903	QMQS01000000	missing	missing	28.6993006993007x	missing	missing	1	1	0	0	43.80841404	143	1032393	9144	207	149	107	46	102	1	0	0	0	68.72	0.93	0
MMP09214904	MarDB	GCA_003648985.1	PRJNA362212	SAMN09214904	QMQQ01000000	missing	missing	48.1525423728814x	missing	missing	1	1	1	1	36.93662828	59	563327	15782	207	149	107	39	102	8	0	0	0	67.76	3.27	12.5
MMP09214872	MarDB	GCA_003648085.1	PRJNA362212	SAMN09214872	QMOC01000000	missing	missing	58.6457960644007x	missing	missing	1	0	0	0	61.89871715	559	3048690	6131	924	163	110	32	127	4	0	0	0	75.76	3.18	50
MMP09214874	MarDB	GCA_003648015.1	PRJNA362212	SAMN09214874	QMNY01000000	missing	missing	41.0223880597015x	missing	missing	1	1	0	0	55.02626033	402	1733794	4418	924	151	101	41	104	6	0	0	0	69.83	5.45	0
MMP09214873	MarDB	GCA_003650185.1	PRJNA362212	SAMN09214873	QMOF01000000	missing	missing	37.5958904109589x	missing	missing	1	1	0	0	59.43634292	292	2212409	9373	924	151	101	16	135	0	0	0	0	87.26	0	0
MMP09214898	MarDB	GCA_003646745.1	PRJNA362212	SAMN09214898	QMLM01000000	missing	missing	36.5071942446043x	missing	missing	2	0	0	0	49.68352706	278	1780405	7761	83	247	155	42	201	4	0	0	0	79.78	1.47	0
MMP09214899	MarDB	GCA_003646705.1	PRJNA362212	SAMN09214899	QMLK01000000	missing	missing	65.2518518518519x	missing	missing	1	0	1	0	61.88578212	270	1384932	5765	2258	190	119	39	147	4	0	0	0	69.96	2.57	75
MMP09214900	MarDB	GCA_003646595.1	PRJNA362212	SAMN09214900	QMLB01000000	missing	missing	133.88785046729x	missing	missing	3	0	0	0	56.96110487	321	1368346	4307	83	247	155	108	132	7	0	0	0	57.92	2.19	42.86
MMP09214892	MarDB	GCA_003660925.1	PRJNA362212	SAMN09214892	QMVD01000000	missing	missing	69.4155844155844x	missing	missing	1	0	1	1	48.89472259	77	671958	11103	207	149	107	27	122	0	0	0	0	77.1	0	0
MMP09214897	MarDB	GCA_003645725.1	PRJNA362212	SAMN09214897	QNBW01000000	missing	missing	46.3520518358531x	missing	missing	1	1	0	0	54.70927173	463	1968436	4282	2921	152	93	44	88	20	0	0	0	65.57	8.03	75
MMP09214882	MarDB	GCA_003663525.1	PRJNA362212	SAMN09214882	QMUF01000000	missing	missing	35.5363636363636x	missing	missing	2	1	1	0	40.30989273	220	1623465	9505	45	299	202	31	266	2	0	0	0	86.88	0.99	50
MMP09214901	MarDB	GCA_003641645.1	PRJNA362212	SAMN09214901	QNAZ01000000	missing	missing	76.8804347826087x	missing	missing	1	0	0	0	29.78608497	184	1051726	6428	138	331	240	76	251	4	0	0	0	71.53	1.46	50
MMP09214883	MarDB	GCA_003663665.1	PRJNA362212	SAMN09214883	QMTZ01000000	missing	missing	168.441947565543x	missing	missing	1	1	1	1	53.83177498	267	1288750	4775	148	188	125	49	139	0	0	0	0	70.32	0	0
MMP09214884	MarDB	GCA_003651025.1	PRJNA362212	SAMN09214884	QMTE01000000	missing	missing	57.3369863013699x	missing	missing	1	0	0	0	38.08748641	365	1996493	6092	148	188	125	21	155	12	0	0	0	89.15	8.27	8.33
MMP09214885	MarDB	GCA_003649845.1	PRJNA362212	SAMN09214885	QMTB01000000	missing	missing	44.0879120879121x	missing	missing	2	0	0	0	34.49831708	273	1724974	7605	148	188	125	25	156	7	0	0	0	85.2	3.32	0
MMP09214875	MarDB	GCA_003650905.1	PRJNA362212	SAMN09214875	QMSO01000000	missing	missing	28.3188976377953x	missing	missing	1	1	0	0	44.71586948	254	1518897	7038	59	174	136	43	128	3	0	0	0	76.24	2.21	0
MMP09214877	MarDB	GCA_003649495.1	PRJNA362212	SAMN09214877	QMRZ01000000	missing	missing	53.7813765182186x	missing	missing	1	0	1	0	58.09349004	247	1755417	8816	59	174	136	23	148	3	0	0	0	86.9	2.21	33.33
MMP09214876	MarDB	GCA_003649685.1	PRJNA362212	SAMN09214876	QMSM01000000	missing	missing	32.9857142857143x	missing	missing	2	1	0	0	40.10775393	140	1917517	25931	59	174	136	2	163	9	0	0	0	99.02	4.9	0
MMP09214902	MarDB	GCA_003641795.1	PRJNA362212	SAMN09214902	QNAP01000000	missing	missing	86.990625x	missing	missing	1	0	0	0	47.91953398	320	1955956	7514	5443	102	57	8	93	1	0	0	0	88.6	0.18	0
MMP09215089	MarDB	GCA_003648905.1	PRJNA362212	SAMN09215089	QMQD01000000	missing	missing	17.5103734439834x	missing	missing	1	0	0	0	60.90834829	723	2929449	3979	901	171	117	62	91	15	3	0	0	62.83	7.74	4.17
MMP09215094	MarDB	GCA_003644985.1	PRJNA362212	SAMN09215094	QNDW01000000	missing	missing	25.5226666666667x	missing	missing	1	0	1	0	63.25712485	375	3690359	15624	2993	147	91	35	107	4	1	0	0	80.95	6.59	14.29
MMP09215090	MarDB	GCA_003648575.1	PRJNA362212	SAMN09215090	QMPN01000000	missing	missing	27.8298217179903x	missing	missing	1	0	0	0	44.52862132	617	3942096	8034	434	278	186	26	237	15	0	0	0	90.91	7.12	26.67
MMP09215091	MarDB	GCA_003648585.1	PRJNA362212	SAMN09215091	QMPM01000000	missing	missing	31.8328792007266x	missing	missing	1	0	0	0	32.24396991	1101	4216897	3750	434	278	186	100	159	19	0	0	0	64.59	8.12	5.26
MMP09215092	MarDB	GCA_003648515.1	PRJNA362212	SAMN09215092	QMPJ01000000	missing	missing	29.6700201207243x	missing	missing	1	1	0	0	46.62365229	497	3439160	8471	5449	104	58	32	56	16	0	0	0	54	6.32	87.5
MMP09215093	MarDB	GCA_003648285.1	PRJNA362212	SAMN09215093	QMOR01000000	missing	missing	18.0068965517241x	missing	missing	1	0	0	0	45.15896981	290	2764959	10097	364	302	202	100	198	4	0	0	0	61.08	1.36	75
MMP09215095	MarDB	GCA_003650285.1	PRJNA362212	SAMN09215095	QMOQ01000000	missing	missing	33.6415094339623x	missing	missing	1	0	1	1	36.5065823	106	952935	13381	5449	102	56	9	91	2	0	0	0	85.71	1.79	0
MMP09215126	MarDB	GCA_003641365.1	PRJNA362212	SAMN09215126	QNAC01000000	missing	missing	17.7602591792657x	missing	missing	1	0	1	0	44.11041957	463	2280103	5208	2993	147	91	30	110	7	0	0	0	79.08	6.69	14.29
MMP09215098	MarDB	GCA_003647675.1	PRJNA362212	SAMN09215098	QMNH01000000	missing	missing	23.0574162679426x	missing	missing	1	0	0	0	38.51442124	209	1173859	6310	2993	143	89	36	104	3	0	0	0	68.03	0.27	0
MMP09215099	MarDB	GCA_003644925.1	PRJNA362212	SAMN09215099	QNDS01000000	missing	missing	16.3028455284553x	missing	missing	4	1	1	0	48.37442967	492	3618976	9565	2993	147	91	16	121	10	0	0	0	89.24	7.08	40
MMP09215096	MarDB	GCA_003648145.1	PRJNA362212	SAMN09215096	QMOI01000000	missing	missing	28.6985714285714x	missing	missing	1	0	0	0	47.3544508	700	3653627	5500	924	163	110	51	103	9	0	0	0	74.63	7.27	66.67
MMP09215097	MarDB	GCA_003648135.1	PRJNA362212	SAMN09215097	QMOH01000000	missing	missing	19.5384615384615x	missing	missing	1	0	0	0	50.57750184	338	2926311	18820	924	163	110	27	117	19	0	0	0	79.09	9.42	0
MMP09215104	MarDB	GCA_003647075.1	PRJNA362212	SAMN09215104	QMMD01000000	missing	missing	15.498459167950699x	missing	missing	1	0	0	0	64.96886348	1298	6068116	4848	83	247	155	106	132	9	0	0	0	63	3.55	0
MMP09215105	MarDB	GCA_003647065.1	PRJNA362212	SAMN09215105	QMMC01000000	missing	missing	20.7996632996633x	missing	missing	1	0	0	0	67.56524795	594	7075969	13363	83	247	155	48	192	7	0	0	0	80.63	2.76	42.86
MMP09215101	MarDB	GCA_003647525.1	PRJNA362212	SAMN09215101	QMMZ01000000	missing	missing	27.3581395348837x	missing	missing	1	1	0	0	39.19960965	215	1690800	7876	83	247	155	127	118	2	0	0	0	56.35	0.97	50
MMP09215102	MarDB	GCA_003647445.1	PRJNA362212	SAMN09215102	QMMW01000000	missing	missing	37.6221322537112x	missing	missing	4	1	1	0	47.90392221	741	5078843	8584	83	247	155	29	202	16	0	0	0	87.62	8.39	0
MMP09215103	MarDB	GCA_003647365.1	PRJNA362212	SAMN09215103	QMMR01000000	missing	missing	20.3789473684211x	missing	missing	1	1	1	0	62.82848068	475	2166718	4600	83	247	155	76	163	8	0	0	0	69.92	2.74	0
MMP09215106	MarDB	GCA_003647025.1	PRJNA362212	SAMN09215106	QMMA01000000	missing	missing	26.4086956521739x	missing	missing	1	1	0	0	62.47578547	345	3061178	8963	83	247	155	122	117	8	0	0	0	62.22	4.52	50
MMP09215108	MarDB	GCA_003650125.1	PRJNA362212	SAMN09215108	QNF 01000000	missing	missing	32.7281553398058x	missing	missing	4	0	0	0	36.99865999	103	2612673	38460	2258	182	112	16	164	2	0	0	0	87.65	1.79	0
MMP09215107	MarDB	GCA_003646505.1	PRJNA362212	SAMN09215107	QMKT01000000	missing	missing	37.6830985915493x	missing	missing	1	0	0	0	37.09492194	142	1457682	10849	138	335	244	91	235	9	0	0	0	79.34	2.66	22.22
MMP09215109	MarDB	GCA_003645585.1	PRJNA362212	SAMN09215109	QNFV01000000	missing	missing	43.2481389578164x	missing	missing	1	0	1	0	35.05143938	403	2466301	7521	138	335	244	52	257	26	0	0	0	81.42	7.95	23.08
MMP09215113	MarDB	GCA_003645525.1	PRJNA362212	SAMN09215113	QNFM01000000	missing	missing	32.229845626072x	missing	missing	1	1	1	0	53.57006954	583	3978662	8703	119	544	284	119	378	47	0	0	0	79.76	9.34	17.02
MMP09215114	MarDB	GCA_003646295.1	PRJNA362212	SAMN09215114	QNFI01000000	missing	missing	31.5059347181009x	missing	missing	1	0	0	0	41.55182951	674	3166005	4829	112	581	290	157	387	37	0	0	0	73.93	8.19	21.62
MMP09215116	MarDB	GCA_003645435.1	PRJNA362212	SAMN09215116	QNFD01000000	missing	missing	28.3781818181818x	missing	missing	1	1	0	1	50.33773501	550	3229603	6720	119	544	284	92	417	35	0	0	0	80.84	5.9	25.71
MMP09215110	MarDB	GCA_003646455.1	PRJNA362212	SAMN09215110	QNFU01000000	missing	missing	54.9748110831234x	missing	missing	3	0	0	0	56.35521061	397	3073478	11380	263	503	230	46	405	52	0	0	0	89.88	9.49	28.85
MMP09215117	MarDB	GCA_003645395.1	PRJNA362212	SAMN09215117	QNFC01000000	missing	missing	59.5481481481482x	missing	missing	1	0	0	0	53.35090017	405	2315348	6557	2231	190	119	39	149	2	0	0	0	77.14	1.12	100
MMP09215112	MarDB	GCA_003646365.1	PRJNA362212	SAMN09215112	QNFQ01000000	missing	missing	22.9125431530495x	missing	missing	1	0	1	0	48.4993322	869	5741244	8245	356	451	270	32	391	28	0	0	0	91.17	6.85	7.14
MMP09215120	MarDB	GCA_003645265.1	PRJNA362212	SAMN09215120	QNEQ01000000	missing	missing	23.5413533834586x	missing	missing	1	0	0	0	44.39608406	399	2240585	6194	119	544	284	116	411	17	0	0	0	73.72	2.69	41.18
MMP09215118	MarDB	GCA_003645405.1	PRJNA362212	SAMN09215118	QNFA01000000	missing	missing	18.0458167330677x	missing	missing	1	0	0	0	42.89143733	502	2085717	4215	899	312	185	143	144	25	0	0	0	54.74	7.55	8
MMP09215115	MarDB	GCA_003646285.1	PRJNA362212	SAMN09215115	QNFH01000000	missing	missing	80.4521531100478x	missing	missing	2	0	0	0	46.99016485	418	2030676	5170	112	581	290	217	344	18	2	0	0	58.54	2.82	16.67
MMP09215119	MarDB	GCA_003645345.1	PRJNA362212	SAMN09215119	QNE 01000000	missing	missing	50.8053333333333x	missing	missing	1	0	0	0	42.27919292	375	2002472	6061	119	543	284	171	354	17	1	0	0	66.65	3.58	40
MMP09215111	MarDB	GCA_003646445.1	PRJNA362212	SAMN09215111	QNFT01000000	missing	missing	108.167464114833x	missing	missing	1	1	0	0	55.56602801	418	1890675	4523	263	503	230	239	253	11	0	0	0	52.32	3.02	54.55
MMP09215100	MarDB	GCA_003644265.1	PRJNA362212	SAMN09215100	QNB 01000000	missing	missing	28.7512077294686x	missing	missing	1	0	1	1	70.39849721	414	5106234	21545	2921	143	88	12	125	6	0	0	0	90.34	6.82	0
MMP09215121	MarDB	GCA_003644085.1	PRJNA362212	SAMN09215121	QNBF01000000	missing	missing	16.8146214099217x	missing	missing	1	0	0	0	47.8934721	766	3207648	4204	72	215	125	85	117	13	0	0	0	65.4	6.93	76.92
MMP09215122	MarDB	GCA_003644035.1	PRJNA362212	SAMN09215122	QNBB01000000	missing	missing	18.8518518518519x	missing	missing	1	0	0	0	42.0421605	242	1237082	4991	108	228	133	32	175	19	2	0	0	79.57	7.75	0
MMP09215123	MarDB	GCA_003641495.1	PRJNA362212	SAMN09215123	QNAL01000000	missing	missing	14.1136363636364x	missing	missing	1	0	1	1	43.05706836	264	1084261	4083	5443	104	58	38	60	6	0	0	0	61.68	0.94	0
MMP09215125	MarDB	GCA_003641745.1	PRJNA362212	SAMN09215125	QNAI01000000	missing	missing	22.1498371335505x	missing	missing	2	1	1	1	58.28058787	307	4314905	19470	88	230	148	25	188	17	0	0	0	91.16	7	41.18
MMP09215124	MarDB	GCA_003641485.1	PRJNA362212	SAMN09215124	QNAK01000000	missing	missing	30.3645621181263x	missing	missing	1	0	0	0	54.94438272	982	4392520	4560	88	230	148	74	141	15	0	0	0	68.01	8.62	53.33
MMP09214768	MarDB	GCA_003648675.1	PRJNA362212	SAMN09214768	QMPS01000000	missing	missing	21.4771784232365x	missing	missing	4	0	0	0	53.53418037	241	1240712	5083	5449	104	58	24	77	3	0	0	0	71.08	1.18	33.33
MMP09214767	MarDB	GCA_003661545.1	PRJNA362212	SAMN09214767	QMWI01000000	missing	missing	72.7692307692308x	missing	missing	1	0	1	0	42.4856004	208	1561675	20427	207	149	107	7	126	16	0	0	0	95.33	9.63	0
MMP09214777	MarDB	GCA_003646065.1	PRJNA362212	SAMN09214777	QNEA01000000	missing	missing	26.5698529411765x	missing	missing	2	0	0	0	45.16170623	272	868674	3207	2993	147	91	64	79	4	0	0	0	51.68	3.3	25
MMP09214769	MarDB	GCA_003648655.1	PRJNA362212	SAMN09214769	QMPR01000000	missing	missing	17.2871198568873x	missing	missing	1	0	0	0	45.60674819	1118	3346792	2903	434	278	186	109	166	3	0	0	0	60	1.61	0
MMP09214770	MarDB	GCA_003650385.1	PRJNA362212	SAMN09214770	QMPC01000000	missing	missing	21.7984375x	missing	missing	1	0	1	0	42.0962732	640	2886847	5537	434	278	186	48	208	22	0	0	0	81.74	6	9.09
MMP09214810	MarDB	GCA_003645925.1	PRJNA362212	SAMN09214810	QNDI01000000	missing	missing	54.8946488294314x	missing	missing	1	1	1	0	42.27353662	598	3227641	6932	2993	147	91	8	128	10	1	0	0	91.21	9.62	7.69
MMP09214826	MarDB	GCA_003641405.1	PRJNA362212	SAMN09214826	QNAF01000000	missing	missing	15.984375x	missing	missing	1	0	0	0	51.36226842	384	2749972	8763	2993	147	91	41	104	2	0	0	0	69.07	0.65	0
MMP09214761	MarDB	GCA_003650565.1	PRJNA362212	SAMN09214761	QMQN01000000	missing	missing	21.8955696202532x	missing	missing	1	1	1	2	61.31294047	316	1193032	3937	5443	105	59	29	74	2	0	0	0	62.25	2.54	50
MMP09214762	MarDB	GCA_003648925.1	PRJNA362212	SAMN09214762	QMQJ01000000	missing	missing	56.9686411149826x	missing	missing	6	1	1	1	62.42556171	287	1049695	3796	5443	105	59	34	71	0	0	0	0	56.52	0	0
MMP09214763	MarDB	GCA_003663415.1	PRJNA362212	SAMN09214763	QMZY01000000	missing	missing	55.5446009389671x	missing	missing	1	0	0	1	38.84721965	213	1112198	6542	207	149	107	18	128	3	0	0	0	85.05	1.87	0
MMP09214764	MarDB	GCA_003663385.1	PRJNA362212	SAMN09214764	QMZW01000000	missing	missing	32.3496732026144x	missing	missing	2	0	1	1	37.45871655	306	951047	3013	207	149	107	57	80	12	0	0	0	54.98	8.88	8.33
MMP09214765	MarDB	GCA_003663285.1	PRJNA362212	SAMN09214765	QMZR01000000	missing	missing	52.7341463414634x	missing	missing	1	1	0	1	39.12539792	410	1410470	3261	207	149	107	58	74	17	0	0	0	60.89	9.42	0
MMP09214792	MarDB	GCA_003663205.1	PRJNA362212	SAMN09214792	QMZN01000000	missing	missing	57.9633027522936x	missing	missing	1	1	0	0	38.53812551	109	594497	5404	45	299	202	127	164	7	1	0	0	53.2	1.91	40
MMP09214766	MarDB	GCA_003648785.1	PRJNA362212	SAMN09214766	QMP 01000000	missing	missing	21.0027472527473x	missing	missing	2	1	0	0	42.49439618	364	2023175	5822	2258	188	117	77	94	17	0	0	0	61.01	9.94	0
MMP09214771	MarDB	GCA_003662535.1	PRJNA362212	SAMN09214771	QMYG01000000	missing	missing	22.3801652892562x	missing	missing	1	0	0	0	53.99937391	121	721938	6378	207	149	107	62	87	0	0	0	0	56.25	0	0
MMP09214772	MarDB	GCA_003662395.1	PRJNA362212	SAMN09214772	QM Z01000000	missing	missing	31.0431893687708x	missing	missing	1	0	0	0	45.66487171	301	1126864	3953	207	149	107	50	94	5	0	0	0	64.85	4.21	20
MMP09214773	MarDB	GCA_003662345.1	PRJNA362212	SAMN09214773	QM W01000000	missing	missing	65.0394366197183x	missing	missing	1	0	0	1	49.37430999	355	1011763	2685	207	149	107	63	76	9	1	0	0	54.29	7.15	16.67
MMP09214774	MarDB	GCA_003662265.1	PRJNA362212	SAMN09214774	QM S01000000	missing	missing	30.5254237288136x	missing	missing	1	0	0	0	43.38429359	177	606224	3648	207	149	107	74	73	2	0	0	0	52.3	1.4	0
MMP09214775	MarDB	GCA_003662085.1	PRJNA362212	SAMN09214775	QM J01000000	missing	missing	114.529411764706x	missing	missing	1	0	1	1	43.99498039	476	1485374	3110	207	149	107	53	89	7	0	0	0	64.8	6.54	14.29
MMP09214776	MarDB	GCA_003662005.1	PRJNA362212	SAMN09214776	QM F01000000	missing	missing	57.8671679197995x	missing	missing	1	0	0	1	50.11081893	399	1398678	3526	207	145	103	49	93	3	0	0	0	69.38	1.94	33.33
MMP09214782	MarDB	GCA_003647805.1	PRJNA362212	SAMN09214782	QMNN01000000	missing	missing	31.6x	missing	missing	1	0	0	0	36.13697304	620	2994750	5548	2993	147	91	6	125	16	0	0	0	94.44	9.66	18.75
MMP09214783	MarDB	GCA_003647745.1	PRJNA362212	SAMN09214783	QMNK01000000	missing	missing	31.8564102564103x	missing	missing	1	0	0	0	42.80887591	195	1677575	11257	2993	147	91	12	132	3	0	0	0	88.28	2.01	33.33
MMP09214805	MarDB	GCA_003662935.1	PRJNA362212	SAMN09214805	QMYZ01000000	missing	missing	25.8045977011494x	missing	missing	2	0	1	1	38.8617098	261	2939760	18449	207	149	107	19	120	10	0	0	0	86.45	7.94	0
